EXPERIMENT,BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
1, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000221
1, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000229
1, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000266
1, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000729
2, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000233
2, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000331
2, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000414
2, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000386
3, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000190
3, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000225
3, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000560
3, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000386
4, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000236
4, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000238
4, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000673
4, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000221
5, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000221
5, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000235
5, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000583
5, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000126
6, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000217
6, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000225
6, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000609
6, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000225
7, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000231
7, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000234
7, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000538
7, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000301
8, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000227
8, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000160
8, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000602
8, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000396
9, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000237
9, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000208
9, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000421
9, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000382
10, ,4, 1000,100,, SR,lab004-074, 1, 1, 3, 4, 0.000240
10, ,4, 1000, 100,, RS, lab004-074, 3, 3, 1, 4, 0.000224
10, ,4, 1000,100,, SR,lab004-074, 0, 0, 2, 2, 0.000574
10, ,4, 1000, 100,, RS, lab004-074, 2, 2, 0, 2, 0.000123
